event_id,name,date,location,type
42046,Event 42046,2027-10-18 21:00:00,Stadium,sports
42047,Event 42047,2027-10-18 22:00:00,Theater,concert
42048,Event 42048,2027-10-18 23:00:00,Stadium,festival
42049,Event 42049,2027-10-19 00:00:00,Theater,sports
42050,Event 42050,2027-10-19 01:00:00,Theater,concert
42051,Event 42051,2027-10-19 02:00:00,Park,concert
42052,Event 42052,2027-10-19 03:00:00,Theater,concert
42053,Event 42053,2027-10-19 04:00:00,Park,sports
42054,Event 42054,2027-10-19 05:00:00,Park,concert
42055,Event 42055,2027-10-19 06:00:00,Stadium,festival
42056,Event 42056,2027-10-19 07:00:00,Theater,festival
42057,Event 42057,2027-10-19 08:00:00,Park,sports
42058,Event 42058,2027-10-19 09:00:00,Stadium,concert
42059,Event 42059,2027-10-19 10:00:00,Park,sports
42060,Event 42060,2027-10-19 11:00:00,Park,concert
42061,Event 42061,2027-10-19 12:00:00,Stadium,sports
42062,Event 42062,2027-10-19 13:00:00,Theater,festival
42063,Event 42063,2027-10-19 14:00:00,Park,concert
42064,Event 42064,2027-10-19 15:00:00,Park,concert
42065,Event 42065,2027-10-19 16:00:00,Stadium,festival
42066,Event 42066,2027-10-19 17:00:00,Theater,concert
42067,Event 42067,2027-10-19 18:00:00,Theater,festival
42068,Event 42068,2027-10-19 19:00:00,Theater,sports
42069,Event 42069,2027-10-19 20:00:00,Theater,concert
42070,Event 42070,2027-10-19 21:00:00,Theater,concert
42071,Event 42071,2027-10-19 22:00:00,Park,concert
42072,Event 42072,2027-10-19 23:00:00,Theater,sports
42073,Event 42073,2027-10-20 00:00:00,Theater,concert
42074,Event 42074,2027-10-20 01:00:00,Park,concert
42075,Event 42075,2027-10-20 02:00:00,Theater,festival
42076,Event 42076,2027-10-20 03:00:00,Park,sports
42077,Event 42077,2027-10-20 04:00:00,Theater,festival
42078,Event 42078,2027-10-20 05:00:00,Theater,concert
42079,Event 42079,2027-10-20 06:00:00,Stadium,sports
42080,Event 42080,2027-10-20 07:00:00,Stadium,festival
42081,Event 42081,2027-10-20 08:00:00,Stadium,sports
42082,Event 42082,2027-10-20 09:00:00,Park,concert
42083,Event 42083,2027-10-20 10:00:00,Park,concert
42084,Event 42084,2027-10-20 11:00:00,Park,festival
42085,Event 42085,2027-10-20 12:00:00,Park,concert
42086,Event 42086,2027-10-20 13:00:00,Park,concert
42087,Event 42087,2027-10-20 14:00:00,Park,festival
42088,Event 42088,2027-10-20 15:00:00,Stadium,festival
42089,Event 42089,2027-10-20 16:00:00,Park,festival
42090,Event 42090,2027-10-20 17:00:00,Theater,festival
42091,Event 42091,2027-10-20 18:00:00,Park,sports
42092,Event 42092,2027-10-20 19:00:00,Theater,concert
42093,Event 42093,2027-10-20 20:00:00,Park,concert
42094,Event 42094,2027-10-20 21:00:00,Theater,festival
42095,Event 42095,2027-10-20 22:00:00,Theater,sports
42096,Event 42096,2027-10-20 23:00:00,Theater,sports
42097,Event 42097,2027-10-21 00:00:00,Park,concert
42098,Event 42098,2027-10-21 01:00:00,Park,concert
42099,Event 42099,2027-10-21 02:00:00,Park,sports
42100,Event 42100,2027-10-21 03:00:00,Theater,sports
42101,Event 42101,2027-10-21 04:00:00,Stadium,sports
42102,Event 42102,2027-10-21 05:00:00,Park,concert
42103,Event 42103,2027-10-21 06:00:00,Stadium,festival
42104,Event 42104,2027-10-21 07:00:00,Stadium,festival
42105,Event 42105,2027-10-21 08:00:00,Theater,concert
42106,Event 42106,2027-10-21 09:00:00,Theater,sports
42107,Event 42107,2027-10-21 10:00:00,Park,festival
42108,Event 42108,2027-10-21 11:00:00,Stadium,concert
42109,Event 42109,2027-10-21 12:00:00,Theater,festival
42110,Event 42110,2027-10-21 13:00:00,Stadium,concert
42111,Event 42111,2027-10-21 14:00:00,Stadium,sports
42112,Event 42112,2027-10-21 15:00:00,Theater,sports
42113,Event 42113,2027-10-21 16:00:00,Stadium,sports
42114,Event 42114,2027-10-21 17:00:00,Stadium,festival
42115,Event 42115,2027-10-21 18:00:00,Stadium,sports
42116,Event 42116,2027-10-21 19:00:00,Theater,festival
42117,Event 42117,2027-10-21 20:00:00,Stadium,sports
42118,Event 42118,2027-10-21 21:00:00,Stadium,concert
42119,Event 42119,2027-10-21 22:00:00,Stadium,sports
42120,Event 42120,2027-10-21 23:00:00,Park,festival
42121,Event 42121,2027-10-22 00:00:00,Stadium,concert
42122,Event 42122,2027-10-22 01:00:00,Park,festival
42123,Event 42123,2027-10-22 02:00:00,Theater,sports
42124,Event 42124,2027-10-22 03:00:00,Theater,concert
42125,Event 42125,2027-10-22 04:00:00,Stadium,sports
42126,Event 42126,2027-10-22 05:00:00,Theater,concert
42127,Event 42127,2027-10-22 06:00:00,Theater,festival
42128,Event 42128,2027-10-22 07:00:00,Park,festival
42129,Event 42129,2027-10-22 08:00:00,Theater,concert
42130,Event 42130,2027-10-22 09:00:00,Stadium,sports
42131,Event 42131,2027-10-22 10:00:00,Theater,concert
42132,Event 42132,2027-10-22 11:00:00,Park,festival
42133,Event 42133,2027-10-22 12:00:00,Park,concert
42134,Event 42134,2027-10-22 13:00:00,Stadium,festival
42135,Event 42135,2027-10-22 14:00:00,Theater,festival
42136,Event 42136,2027-10-22 15:00:00,Theater,sports
42137,Event 42137,2027-10-22 16:00:00,Stadium,sports
42138,Event 42138,2027-10-22 17:00:00,Theater,sports
42139,Event 42139,2027-10-22 18:00:00,Stadium,sports
42140,Event 42140,2027-10-22 19:00:00,Theater,sports
42141,Event 42141,2027-10-22 20:00:00,Park,sports
42142,Event 42142,2027-10-22 21:00:00,Park,concert
42143,Event 42143,2027-10-22 22:00:00,Stadium,festival
42144,Event 42144,2027-10-22 23:00:00,Theater,festival
42145,Event 42145,2027-10-23 00:00:00,Theater,sports
42146,Event 42146,2027-10-23 01:00:00,Theater,concert
42147,Event 42147,2027-10-23 02:00:00,Park,festival
42148,Event 42148,2027-10-23 03:00:00,Park,concert
42149,Event 42149,2027-10-23 04:00:00,Theater,festival
42150,Event 42150,2027-10-23 05:00:00,Theater,sports
42151,Event 42151,2027-10-23 06:00:00,Theater,festival
42152,Event 42152,2027-10-23 07:00:00,Stadium,concert
42153,Event 42153,2027-10-23 08:00:00,Stadium,festival
42154,Event 42154,2027-10-23 09:00:00,Park,concert
42155,Event 42155,2027-10-23 10:00:00,Park,concert
42156,Event 42156,2027-10-23 11:00:00,Park,sports
42157,Event 42157,2027-10-23 12:00:00,Park,sports
42158,Event 42158,2027-10-23 13:00:00,Stadium,concert
42159,Event 42159,2027-10-23 14:00:00,Park,concert
42160,Event 42160,2027-10-23 15:00:00,Stadium,sports
42161,Event 42161,2027-10-23 16:00:00,Theater,festival
42162,Event 42162,2027-10-23 17:00:00,Park,festival
42163,Event 42163,2027-10-23 18:00:00,Theater,festival
42164,Event 42164,2027-10-23 19:00:00,Stadium,festival
42165,Event 42165,2027-10-23 20:00:00,Park,sports
42166,Event 42166,2027-10-23 21:00:00,Stadium,sports
42167,Event 42167,2027-10-23 22:00:00,Park,festival
42168,Event 42168,2027-10-23 23:00:00,Stadium,concert
42169,Event 42169,2027-10-24 00:00:00,Stadium,sports
42170,Event 42170,2027-10-24 01:00:00,Theater,festival
42171,Event 42171,2027-10-24 02:00:00,Stadium,sports
42172,Event 42172,2027-10-24 03:00:00,Theater,sports
42173,Event 42173,2027-10-24 04:00:00,Stadium,sports
42174,Event 42174,2027-10-24 05:00:00,Theater,concert
42175,Event 42175,2027-10-24 06:00:00,Park,concert
42176,Event 42176,2027-10-24 07:00:00,Park,concert
42177,Event 42177,2027-10-24 08:00:00,Stadium,sports
42178,Event 42178,2027-10-24 09:00:00,Stadium,concert
42179,Event 42179,2027-10-24 10:00:00,Theater,festival
42180,Event 42180,2027-10-24 11:00:00,Park,festival
42181,Event 42181,2027-10-24 12:00:00,Theater,sports
42182,Event 42182,2027-10-24 13:00:00,Park,festival
42183,Event 42183,2027-10-24 14:00:00,Stadium,concert
42184,Event 42184,2027-10-24 15:00:00,Park,concert
42185,Event 42185,2027-10-24 16:00:00,Park,festival
42186,Event 42186,2027-10-24 17:00:00,Stadium,sports
42187,Event 42187,2027-10-24 18:00:00,Stadium,sports
42188,Event 42188,2027-10-24 19:00:00,Stadium,sports
42189,Event 42189,2027-10-24 20:00:00,Park,festival
42190,Event 42190,2027-10-24 21:00:00,Stadium,concert
42191,Event 42191,2027-10-24 22:00:00,Park,sports
42192,Event 42192,2027-10-24 23:00:00,Stadium,concert
42193,Event 42193,2027-10-25 00:00:00,Park,festival
42194,Event 42194,2027-10-25 01:00:00,Stadium,sports
42195,Event 42195,2027-10-25 02:00:00,Stadium,festival
42196,Event 42196,2027-10-25 03:00:00,Theater,sports
42197,Event 42197,2027-10-25 04:00:00,Park,sports
42198,Event 42198,2027-10-25 05:00:00,Park,festival
42199,Event 42199,2027-10-25 06:00:00,Stadium,festival
42200,Event 42200,2027-10-25 07:00:00,Theater,concert
42201,Event 42201,2027-10-25 08:00:00,Theater,festival
42202,Event 42202,2027-10-25 09:00:00,Park,sports
42203,Event 42203,2027-10-25 10:00:00,Stadium,concert
42204,Event 42204,2027-10-25 11:00:00,Theater,sports
42205,Event 42205,2027-10-25 12:00:00,Park,concert
42206,Event 42206,2027-10-25 13:00:00,Park,concert
42207,Event 42207,2027-10-25 14:00:00,Park,festival
42208,Event 42208,2027-10-25 15:00:00,Park,sports
42209,Event 42209,2027-10-25 16:00:00,Stadium,sports
42210,Event 42210,2027-10-25 17:00:00,Theater,festival
42211,Event 42211,2027-10-25 18:00:00,Park,concert
42212,Event 42212,2027-10-25 19:00:00,Theater,sports
42213,Event 42213,2027-10-25 20:00:00,Theater,festival
42214,Event 42214,2027-10-25 21:00:00,Theater,concert
42215,Event 42215,2027-10-25 22:00:00,Stadium,sports
42216,Event 42216,2027-10-25 23:00:00,Stadium,festival
42217,Event 42217,2027-10-26 00:00:00,Stadium,sports
42218,Event 42218,2027-10-26 01:00:00,Theater,sports
42219,Event 42219,2027-10-26 02:00:00,Park,sports
42220,Event 42220,2027-10-26 03:00:00,Stadium,concert
42221,Event 42221,2027-10-26 04:00:00,Park,sports
42222,Event 42222,2027-10-26 05:00:00,Park,sports
42223,Event 42223,2027-10-26 06:00:00,Park,concert
42224,Event 42224,2027-10-26 07:00:00,Stadium,concert
42225,Event 42225,2027-10-26 08:00:00,Theater,concert
42226,Event 42226,2027-10-26 09:00:00,Stadium,festival
42227,Event 42227,2027-10-26 10:00:00,Stadium,festival
42228,Event 42228,2027-10-26 11:00:00,Theater,concert
42229,Event 42229,2027-10-26 12:00:00,Stadium,concert
42230,Event 42230,2027-10-26 13:00:00,Park,sports
42231,Event 42231,2027-10-26 14:00:00,Park,concert
42232,Event 42232,2027-10-26 15:00:00,Theater,concert
42233,Event 42233,2027-10-26 16:00:00,Stadium,festival
42234,Event 42234,2027-10-26 17:00:00,Theater,sports
42235,Event 42235,2027-10-26 18:00:00,Stadium,festival
42236,Event 42236,2027-10-26 19:00:00,Stadium,concert
42237,Event 42237,2027-10-26 20:00:00,Theater,sports
42238,Event 42238,2027-10-26 21:00:00,Stadium,festival
42239,Event 42239,2027-10-26 22:00:00,Theater,concert
42240,Event 42240,2027-10-26 23:00:00,Theater,concert
42241,Event 42241,2027-10-27 00:00:00,Stadium,sports
42242,Event 42242,2027-10-27 01:00:00,Theater,concert
42243,Event 42243,2027-10-27 02:00:00,Theater,festival
42244,Event 42244,2027-10-27 03:00:00,Theater,concert
42245,Event 42245,2027-10-27 04:00:00,Park,festival
42246,Event 42246,2027-10-27 05:00:00,Park,sports
42247,Event 42247,2027-10-27 06:00:00,Park,concert
42248,Event 42248,2027-10-27 07:00:00,Theater,festival
42249,Event 42249,2027-10-27 08:00:00,Park,sports
42250,Event 42250,2027-10-27 09:00:00,Park,sports
42251,Event 42251,2027-10-27 10:00:00,Stadium,sports
42252,Event 42252,2027-10-27 11:00:00,Stadium,concert
42253,Event 42253,2027-10-27 12:00:00,Park,sports
42254,Event 42254,2027-10-27 13:00:00,Stadium,concert
42255,Event 42255,2027-10-27 14:00:00,Stadium,festival
42256,Event 42256,2027-10-27 15:00:00,Park,concert
42257,Event 42257,2027-10-27 16:00:00,Theater,festival
42258,Event 42258,2027-10-27 17:00:00,Theater,sports
42259,Event 42259,2027-10-27 18:00:00,Theater,sports
42260,Event 42260,2027-10-27 19:00:00,Park,concert
42261,Event 42261,2027-10-27 20:00:00,Stadium,sports
42262,Event 42262,2027-10-27 21:00:00,Stadium,sports
42263,Event 42263,2027-10-27 22:00:00,Stadium,festival
42264,Event 42264,2027-10-27 23:00:00,Park,sports
42265,Event 42265,2027-10-28 00:00:00,Park,concert
42266,Event 42266,2027-10-28 01:00:00,Stadium,sports
42267,Event 42267,2027-10-28 02:00:00,Stadium,festival
42268,Event 42268,2027-10-28 03:00:00,Stadium,concert
42269,Event 42269,2027-10-28 04:00:00,Theater,concert
42270,Event 42270,2027-10-28 05:00:00,Park,concert
42271,Event 42271,2027-10-28 06:00:00,Theater,festival
42272,Event 42272,2027-10-28 07:00:00,Stadium,sports
42273,Event 42273,2027-10-28 08:00:00,Theater,concert
42274,Event 42274,2027-10-28 09:00:00,Theater,festival
42275,Event 42275,2027-10-28 10:00:00,Stadium,sports
42276,Event 42276,2027-10-28 11:00:00,Park,festival
42277,Event 42277,2027-10-28 12:00:00,Stadium,sports
42278,Event 42278,2027-10-28 13:00:00,Stadium,concert
42279,Event 42279,2027-10-28 14:00:00,Theater,concert
42280,Event 42280,2027-10-28 15:00:00,Park,sports
42281,Event 42281,2027-10-28 16:00:00,Theater,festival
42282,Event 42282,2027-10-28 17:00:00,Theater,sports
42283,Event 42283,2027-10-28 18:00:00,Stadium,concert
42284,Event 42284,2027-10-28 19:00:00,Theater,concert
42285,Event 42285,2027-10-28 20:00:00,Park,concert
42286,Event 42286,2027-10-28 21:00:00,Theater,concert
42287,Event 42287,2027-10-28 22:00:00,Park,concert
42288,Event 42288,2027-10-28 23:00:00,Stadium,concert
42289,Event 42289,2027-10-29 00:00:00,Park,festival
42290,Event 42290,2027-10-29 01:00:00,Park,festival
42291,Event 42291,2027-10-29 02:00:00,Stadium,festival
42292,Event 42292,2027-10-29 03:00:00,Park,concert
42293,Event 42293,2027-10-29 04:00:00,Stadium,sports
42294,Event 42294,2027-10-29 05:00:00,Theater,concert
42295,Event 42295,2027-10-29 06:00:00,Stadium,concert
42296,Event 42296,2027-10-29 07:00:00,Stadium,festival
42297,Event 42297,2027-10-29 08:00:00,Theater,festival
42298,Event 42298,2027-10-29 09:00:00,Theater,festival
42299,Event 42299,2027-10-29 10:00:00,Theater,festival
42300,Event 42300,2027-10-29 11:00:00,Stadium,festival
42301,Event 42301,2027-10-29 12:00:00,Park,concert
42302,Event 42302,2027-10-29 13:00:00,Stadium,festival
42303,Event 42303,2027-10-29 14:00:00,Stadium,festival
42304,Event 42304,2027-10-29 15:00:00,Stadium,concert
42305,Event 42305,2027-10-29 16:00:00,Theater,concert
42306,Event 42306,2027-10-29 17:00:00,Park,sports
42307,Event 42307,2027-10-29 18:00:00,Park,concert
42308,Event 42308,2027-10-29 19:00:00,Theater,sports
42309,Event 42309,2027-10-29 20:00:00,Stadium,concert
42310,Event 42310,2027-10-29 21:00:00,Park,sports
42311,Event 42311,2027-10-29 22:00:00,Theater,concert
42312,Event 42312,2027-10-29 23:00:00,Park,sports
42313,Event 42313,2027-10-30 00:00:00,Theater,concert
42314,Event 42314,2027-10-30 01:00:00,Stadium,concert
42315,Event 42315,2027-10-30 02:00:00,Theater,concert
42316,Event 42316,2027-10-30 03:00:00,Park,sports
42317,Event 42317,2027-10-30 04:00:00,Park,festival
42318,Event 42318,2027-10-30 05:00:00,Park,festival
42319,Event 42319,2027-10-30 06:00:00,Theater,festival
42320,Event 42320,2027-10-30 07:00:00,Park,sports
42321,Event 42321,2027-10-30 08:00:00,Park,concert
42322,Event 42322,2027-10-30 09:00:00,Park,concert
42323,Event 42323,2027-10-30 10:00:00,Stadium,concert
42324,Event 42324,2027-10-30 11:00:00,Theater,concert
42325,Event 42325,2027-10-30 12:00:00,Park,sports
42326,Event 42326,2027-10-30 13:00:00,Theater,festival
42327,Event 42327,2027-10-30 14:00:00,Stadium,concert
42328,Event 42328,2027-10-30 15:00:00,Theater,festival
42329,Event 42329,2027-10-30 16:00:00,Park,sports
42330,Event 42330,2027-10-30 17:00:00,Stadium,sports
42331,Event 42331,2027-10-30 18:00:00,Theater,sports
42332,Event 42332,2027-10-30 19:00:00,Park,sports
42333,Event 42333,2027-10-30 20:00:00,Park,festival
42334,Event 42334,2027-10-30 21:00:00,Park,festival
42335,Event 42335,2027-10-30 22:00:00,Stadium,sports
42336,Event 42336,2027-10-30 23:00:00,Theater,festival
42337,Event 42337,2027-10-31 00:00:00,Theater,sports
42338,Event 42338,2027-10-31 01:00:00,Stadium,sports
42339,Event 42339,2027-10-31 02:00:00,Park,festival
42340,Event 42340,2027-10-31 03:00:00,Theater,sports
42341,Event 42341,2027-10-31 04:00:00,Stadium,concert
42342,Event 42342,2027-10-31 05:00:00,Park,concert
42343,Event 42343,2027-10-31 06:00:00,Park,festival
42344,Event 42344,2027-10-31 07:00:00,Theater,sports
42345,Event 42345,2027-10-31 08:00:00,Theater,festival
42346,Event 42346,2027-10-31 09:00:00,Park,festival
42347,Event 42347,2027-10-31 10:00:00,Theater,sports
42348,Event 42348,2027-10-31 11:00:00,Park,sports
42349,Event 42349,2027-10-31 12:00:00,Stadium,concert
42350,Event 42350,2027-10-31 13:00:00,Park,festival
42351,Event 42351,2027-10-31 14:00:00,Stadium,concert
42352,Event 42352,2027-10-31 15:00:00,Park,sports
42353,Event 42353,2027-10-31 16:00:00,Stadium,sports
42354,Event 42354,2027-10-31 17:00:00,Stadium,festival
42355,Event 42355,2027-10-31 18:00:00,Stadium,concert
42356,Event 42356,2027-10-31 19:00:00,Theater,sports
42357,Event 42357,2027-10-31 20:00:00,Stadium,concert
42358,Event 42358,2027-10-31 21:00:00,Theater,festival
42359,Event 42359,2027-10-31 22:00:00,Theater,festival
42360,Event 42360,2027-10-31 23:00:00,Theater,concert
42361,Event 42361,2027-11-01 00:00:00,Stadium,festival
42362,Event 42362,2027-11-01 01:00:00,Stadium,festival
42363,Event 42363,2027-11-01 02:00:00,Stadium,festival
42364,Event 42364,2027-11-01 03:00:00,Park,concert
42365,Event 42365,2027-11-01 04:00:00,Stadium,festival
42366,Event 42366,2027-11-01 05:00:00,Theater,sports
42367,Event 42367,2027-11-01 06:00:00,Park,concert
42368,Event 42368,2027-11-01 07:00:00,Theater,sports
42369,Event 42369,2027-11-01 08:00:00,Stadium,sports
42370,Event 42370,2027-11-01 09:00:00,Theater,festival
42371,Event 42371,2027-11-01 10:00:00,Theater,concert
42372,Event 42372,2027-11-01 11:00:00,Park,festival
42373,Event 42373,2027-11-01 12:00:00,Park,festival
42374,Event 42374,2027-11-01 13:00:00,Theater,sports
42375,Event 42375,2027-11-01 14:00:00,Park,sports
42376,Event 42376,2027-11-01 15:00:00,Stadium,sports
42377,Event 42377,2027-11-01 16:00:00,Park,festival
42378,Event 42378,2027-11-01 17:00:00,Park,festival
42379,Event 42379,2027-11-01 18:00:00,Theater,concert
42380,Event 42380,2027-11-01 19:00:00,Park,concert
42381,Event 42381,2027-11-01 20:00:00,Stadium,festival
42382,Event 42382,2027-11-01 21:00:00,Park,festival
42383,Event 42383,2027-11-01 22:00:00,Park,festival
42384,Event 42384,2027-11-01 23:00:00,Stadium,sports
42385,Event 42385,2027-11-02 00:00:00,Stadium,sports
42386,Event 42386,2027-11-02 01:00:00,Park,sports
42387,Event 42387,2027-11-02 02:00:00,Park,sports
42388,Event 42388,2027-11-02 03:00:00,Stadium,concert
42389,Event 42389,2027-11-02 04:00:00,Theater,concert
42390,Event 42390,2027-11-02 05:00:00,Theater,sports
42391,Event 42391,2027-11-02 06:00:00,Theater,concert
42392,Event 42392,2027-11-02 07:00:00,Stadium,sports
42393,Event 42393,2027-11-02 08:00:00,Theater,festival
42394,Event 42394,2027-11-02 09:00:00,Park,sports
42395,Event 42395,2027-11-02 10:00:00,Stadium,sports
42396,Event 42396,2027-11-02 11:00:00,Theater,sports
42397,Event 42397,2027-11-02 12:00:00,Park,sports
42398,Event 42398,2027-11-02 13:00:00,Stadium,concert
42399,Event 42399,2027-11-02 14:00:00,Theater,concert
42400,Event 42400,2027-11-02 15:00:00,Theater,concert
42401,Event 42401,2027-11-02 16:00:00,Theater,concert
42402,Event 42402,2027-11-02 17:00:00,Theater,concert
42403,Event 42403,2027-11-02 18:00:00,Park,festival
42404,Event 42404,2027-11-02 19:00:00,Stadium,sports
42405,Event 42405,2027-11-02 20:00:00,Stadium,festival
42406,Event 42406,2027-11-02 21:00:00,Stadium,concert
42407,Event 42407,2027-11-02 22:00:00,Stadium,sports
42408,Event 42408,2027-11-02 23:00:00,Stadium,concert
42409,Event 42409,2027-11-03 00:00:00,Stadium,concert
42410,Event 42410,2027-11-03 01:00:00,Stadium,festival
42411,Event 42411,2027-11-03 02:00:00,Theater,festival
42412,Event 42412,2027-11-03 03:00:00,Park,festival
42413,Event 42413,2027-11-03 04:00:00,Theater,sports
42414,Event 42414,2027-11-03 05:00:00,Stadium,festival
42415,Event 42415,2027-11-03 06:00:00,Theater,concert
42416,Event 42416,2027-11-03 07:00:00,Park,sports
42417,Event 42417,2027-11-03 08:00:00,Theater,sports
42418,Event 42418,2027-11-03 09:00:00,Park,festival
42419,Event 42419,2027-11-03 10:00:00,Stadium,sports
42420,Event 42420,2027-11-03 11:00:00,Theater,festival
42421,Event 42421,2027-11-03 12:00:00,Park,concert
42422,Event 42422,2027-11-03 13:00:00,Theater,sports
42423,Event 42423,2027-11-03 14:00:00,Park,sports
42424,Event 42424,2027-11-03 15:00:00,Theater,concert
42425,Event 42425,2027-11-03 16:00:00,Park,concert
42426,Event 42426,2027-11-03 17:00:00,Park,festival
42427,Event 42427,2027-11-03 18:00:00,Theater,festival
42428,Event 42428,2027-11-03 19:00:00,Stadium,festival
42429,Event 42429,2027-11-03 20:00:00,Park,sports
42430,Event 42430,2027-11-03 21:00:00,Stadium,sports
42431,Event 42431,2027-11-03 22:00:00,Theater,festival
42432,Event 42432,2027-11-03 23:00:00,Park,sports
42433,Event 42433,2027-11-04 00:00:00,Park,concert
42434,Event 42434,2027-11-04 01:00:00,Stadium,festival
42435,Event 42435,2027-11-04 02:00:00,Stadium,sports
42436,Event 42436,2027-11-04 03:00:00,Stadium,festival
42437,Event 42437,2027-11-04 04:00:00,Theater,festival
42438,Event 42438,2027-11-04 05:00:00,Theater,sports
42439,Event 42439,2027-11-04 06:00:00,Stadium,festival
42440,Event 42440,2027-11-04 07:00:00,Stadium,concert
42441,Event 42441,2027-11-04 08:00:00,Theater,festival
42442,Event 42442,2027-11-04 09:00:00,Park,festival
42443,Event 42443,2027-11-04 10:00:00,Stadium,sports
42444,Event 42444,2027-11-04 11:00:00,Park,festival
42445,Event 42445,2027-11-04 12:00:00,Theater,sports
42446,Event 42446,2027-11-04 13:00:00,Stadium,sports
42447,Event 42447,2027-11-04 14:00:00,Park,concert
42448,Event 42448,2027-11-04 15:00:00,Theater,festival
42449,Event 42449,2027-11-04 16:00:00,Park,concert
42450,Event 42450,2027-11-04 17:00:00,Park,festival
42451,Event 42451,2027-11-04 18:00:00,Park,festival
42452,Event 42452,2027-11-04 19:00:00,Park,festival
42453,Event 42453,2027-11-04 20:00:00,Park,concert
42454,Event 42454,2027-11-04 21:00:00,Theater,concert
42455,Event 42455,2027-11-04 22:00:00,Park,festival
42456,Event 42456,2027-11-04 23:00:00,Park,concert
42457,Event 42457,2027-11-05 00:00:00,Theater,sports
42458,Event 42458,2027-11-05 01:00:00,Theater,sports
42459,Event 42459,2027-11-05 02:00:00,Stadium,festival
42460,Event 42460,2027-11-05 03:00:00,Park,festival
42461,Event 42461,2027-11-05 04:00:00,Stadium,concert
42462,Event 42462,2027-11-05 05:00:00,Stadium,concert
42463,Event 42463,2027-11-05 06:00:00,Park,festival
42464,Event 42464,2027-11-05 07:00:00,Park,concert
42465,Event 42465,2027-11-05 08:00:00,Park,festival
42466,Event 42466,2027-11-05 09:00:00,Park,concert
42467,Event 42467,2027-11-05 10:00:00,Stadium,concert
42468,Event 42468,2027-11-05 11:00:00,Theater,festival
42469,Event 42469,2027-11-05 12:00:00,Park,sports
42470,Event 42470,2027-11-05 13:00:00,Park,concert
42471,Event 42471,2027-11-05 14:00:00,Park,concert
42472,Event 42472,2027-11-05 15:00:00,Theater,festival
42473,Event 42473,2027-11-05 16:00:00,Stadium,sports
42474,Event 42474,2027-11-05 17:00:00,Park,sports
42475,Event 42475,2027-11-05 18:00:00,Stadium,sports
42476,Event 42476,2027-11-05 19:00:00,Theater,sports
42477,Event 42477,2027-11-05 20:00:00,Park,concert
42478,Event 42478,2027-11-05 21:00:00,Park,concert
42479,Event 42479,2027-11-05 22:00:00,Park,festival
42480,Event 42480,2027-11-05 23:00:00,Theater,concert
42481,Event 42481,2027-11-06 00:00:00,Theater,concert
42482,Event 42482,2027-11-06 01:00:00,Theater,sports
42483,Event 42483,2027-11-06 02:00:00,Stadium,concert
42484,Event 42484,2027-11-06 03:00:00,Stadium,sports
42485,Event 42485,2027-11-06 04:00:00,Stadium,concert
42486,Event 42486,2027-11-06 05:00:00,Theater,concert
42487,Event 42487,2027-11-06 06:00:00,Stadium,festival
42488,Event 42488,2027-11-06 07:00:00,Park,concert
42489,Event 42489,2027-11-06 08:00:00,Theater,concert
42490,Event 42490,2027-11-06 09:00:00,Stadium,festival
42491,Event 42491,2027-11-06 10:00:00,Theater,festival
42492,Event 42492,2027-11-06 11:00:00,Theater,festival
42493,Event 42493,2027-11-06 12:00:00,Stadium,sports
42494,Event 42494,2027-11-06 13:00:00,Park,sports
42495,Event 42495,2027-11-06 14:00:00,Park,sports
42496,Event 42496,2027-11-06 15:00:00,Park,sports
42497,Event 42497,2027-11-06 16:00:00,Stadium,sports
42498,Event 42498,2027-11-06 17:00:00,Theater,sports
42499,Event 42499,2027-11-06 18:00:00,Stadium,concert
42500,Event 42500,2027-11-06 19:00:00,Park,festival
42501,Event 42501,2027-11-06 20:00:00,Park,sports
42502,Event 42502,2027-11-06 21:00:00,Theater,concert
42503,Event 42503,2027-11-06 22:00:00,Park,sports
42504,Event 42504,2027-11-06 23:00:00,Theater,sports
42505,Event 42505,2027-11-07 00:00:00,Stadium,sports
42506,Event 42506,2027-11-07 01:00:00,Theater,festival
42507,Event 42507,2027-11-07 02:00:00,Stadium,festival
42508,Event 42508,2027-11-07 03:00:00,Park,festival
42509,Event 42509,2027-11-07 04:00:00,Park,festival
42510,Event 42510,2027-11-07 05:00:00,Park,festival
42511,Event 42511,2027-11-07 06:00:00,Stadium,sports
42512,Event 42512,2027-11-07 07:00:00,Theater,sports
42513,Event 42513,2027-11-07 08:00:00,Park,festival
42514,Event 42514,2027-11-07 09:00:00,Theater,festival
42515,Event 42515,2027-11-07 10:00:00,Park,concert
42516,Event 42516,2027-11-07 11:00:00,Theater,sports
42517,Event 42517,2027-11-07 12:00:00,Park,sports
42518,Event 42518,2027-11-07 13:00:00,Stadium,sports
42519,Event 42519,2027-11-07 14:00:00,Theater,concert
42520,Event 42520,2027-11-07 15:00:00,Stadium,festival
42521,Event 42521,2027-11-07 16:00:00,Stadium,festival
42522,Event 42522,2027-11-07 17:00:00,Theater,sports
42523,Event 42523,2027-11-07 18:00:00,Stadium,festival
42524,Event 42524,2027-11-07 19:00:00,Stadium,festival
42525,Event 42525,2027-11-07 20:00:00,Theater,concert
42526,Event 42526,2027-11-07 21:00:00,Park,concert
42527,Event 42527,2027-11-07 22:00:00,Stadium,concert
